C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_10_955.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_10_955.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_10_955.jpg, 0, 0, 0, 8.341651E-05
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_11_061.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_11_061.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_11_061.jpg, 0, 0, 0, 8.252382E-05
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_11_162.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_11_162.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_11_162.jpg, 0, 0.1045662, 0, 0.03216119
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_11_262.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_11_262.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_11_262.jpg, 0, 0.4051098, 0, 0.3785956
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_11_363.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_11_363.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_11_363.jpg, 0, 0.7082483, 0, 0.9634522
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_11_465.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_11_465.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_11_465.jpg, 0, 0.9940091, 0, 2.037556
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_11_565.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_11_565.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_11_565.jpg, 0, 1, 0, 3.188744
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_11_673.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_11_673.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_11_673.jpg, 0, 1, 0, 4.593663
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_11_774.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_11_774.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_11_774.jpg, 0, 1, 0, 5.753577
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_11_875.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_11_875.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_11_875.jpg, 0, 1, 0, 6.902331
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_11_977.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_11_977.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_11_977.jpg, 0, 1, 0, 8.039933
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_12_078.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_12_078.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_12_078.jpg, 0, 1, 0, 9.16648
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_12_178.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_12_178.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_12_178.jpg, 0, 1, 0, 10.28201
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_12_279.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_12_279.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_12_279.jpg, 0, 1, 0, 11.38652
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_12_379.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_12_379.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_12_379.jpg, 0, 1, 0, 12.51748
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_12_479.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_12_479.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_12_479.jpg, 0, 1, 0, 13.5202
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_12_587.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_12_587.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_12_587.jpg, -0.0414393, 1, 0, 14.71889
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_12_687.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_12_687.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_12_687.jpg, -0.3428406, 1, 0, 15.59127
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_12_789.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_12_789.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_12_789.jpg, -0.07806086, 1, 0, 16.71732
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_12_892.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_12_892.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_12_892.jpg, 0, 1, 0, 17.94865
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_12_993.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_12_993.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_12_993.jpg, 0, 1, 0, 18.95663
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_13_097.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_13_097.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_13_097.jpg, 0, 1, 0, 19.98636
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_13_200.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_13_200.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_13_200.jpg, 0, 1, 0, 20.99193
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_13_301.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_13_301.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_13_301.jpg, 0, 1, 0, 21.99285
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_13_403.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_13_403.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_13_403.jpg, 0, 1, 0, 22.97904
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_13_505.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_13_505.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_13_505.jpg, 0, 1, 0, 23.95694
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_13_606.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_13_606.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_13_606.jpg, 0, 1, 0, 24.92409
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_13_710.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_13_710.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_13_710.jpg, 0, 1, 0, 25.88176
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_13_813.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_13_813.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_13_813.jpg, 0, 1, 0, 27.0182
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_13_915.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_13_915.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_13_915.jpg, 0, 1, 0, 27.95481
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_14_018.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_14_018.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_14_018.jpg, 0, 1, 0, 28.8819
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_14_120.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_14_120.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_14_120.jpg, 0, 1, 0, 29.79971
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_14_222.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_14_222.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_14_222.jpg, 0, 1, 0, 30.19047
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_14_323.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_14_323.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_14_323.jpg, 0, 1, 0, 30.19028
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_14_423.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_14_423.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_14_423.jpg, -0.0390261, 1, 0, 30.18993
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_14_526.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_14_526.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_14_526.jpg, -0.1571043, 1, 0, 30.18559
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_14_632.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_14_632.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_14_632.jpg, 0, 1, 0, 30.19005
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_14_739.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_14_739.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_14_739.jpg, 0, 1, 0, 30.19026
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_14_842.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_14_842.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_14_842.jpg, 0, 1, 0, 30.19028
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_14_944.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_14_944.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_14_944.jpg, 0, 1, 0, 30.19029
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_15_046.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_15_046.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_15_046.jpg, -0.09362193, 1, 0, 30.18915
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_15_148.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_15_148.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_15_148.jpg, 0, 1, 0, 30.19019
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_15_248.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_15_248.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_15_248.jpg, 0, 1, 0, 30.19029
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_15_349.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_15_349.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_15_349.jpg, 0, 1, 0, 30.19029
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_15_457.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_15_457.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_15_457.jpg, 0, 1, 0, 30.19028
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_15_562.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_15_562.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_15_562.jpg, 0, 1, 0, 30.19029
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_15_669.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_15_669.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_15_669.jpg, 0, 1, 0, 30.19029
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_15_771.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_15_771.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_15_771.jpg, 0, 1, 0, 30.1903
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_15_873.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_15_873.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_15_873.jpg, 0, 1, 0, 30.19029
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_15_973.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_15_973.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_15_973.jpg, 0, 1, 0, 30.1903
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_16_076.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_16_076.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_16_076.jpg, -0.0422019, 1, 0, 30.18989
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_16_179.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_16_179.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_16_179.jpg, -0.07428389, 1, 0, 30.19047
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_16_279.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_16_279.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_16_279.jpg, 0, 1, 0, 30.19016
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_16_379.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_16_379.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_16_379.jpg, 0, 1, 0, 30.19028
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_16_479.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_16_479.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_16_479.jpg, 0, 1, 0, 30.19028
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_16_581.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_16_581.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_16_581.jpg, 0, 1, 0, 30.1903
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_16_683.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_16_683.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_16_683.jpg, 0, 1, 0, 30.19032
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_16_784.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_16_784.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_16_784.jpg, 0, 1, 0, 30.1903
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_16_886.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_16_886.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_16_886.jpg, 0, 1, 0, 30.19023
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_16_993.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_16_993.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_16_993.jpg, 0, 1, 0, 30.1903
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_17_096.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_17_096.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_17_096.jpg, 0, 1, 0, 30.19031
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_17_198.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_17_198.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_17_198.jpg, 0, 1, 0, 30.19029
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_17_302.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_17_302.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_17_302.jpg, -0.2092716, 1, 0, 30.17928
C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\center_2020_01_01_21_27_17_404.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\left_2020_01_01_21_27_17_404.jpg, C:\Users\Claudiu\Desktop\simulator-windows-64\IMG\right_2020_01_01_21_27_17_404.jpg, 0, 1, 0, 30.18957
